City,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket
Bhopal,04-05-2020,31.58,122.09,1.36,8.81,5.88,17.68,0.46,9.41,67.22,2.54314677296714,8.982886468100148,2.742087090097077,104.0,Moderate
Bhopal,05-05-2020,15.83,76.1,1.54,7.98,5.58,14.14,0.36,8.64,88.12,4.364211132516648,6.507970096124279,1.3527332552560898,109.0,Moderate
Bhopal,06-05-2020,34.54,89.22,1.26,11.61,7.28,12.35,0.48,13.95,88.75,4.278009161292924,8.002228301079013,2.3370178813502878,114.0,Moderate
Bhopal,07-05-2020,16.11,67.7,1.09,9.92,6.24,11.48,0.35,8.21,76.78,4.296989835573839,6.278293196390486,1.9825720903968385,96.0,Satisfactory
Bhopal,08-05-2020,27.52,93.84,1.17,11.32,7.06,10.24,0.44,7.76,83.57,3.8631704904465143,8.197312892205531,3.0368106324584243,103.0,Moderate
Bhopal,09-05-2020,18.74,97.09,0.99,7.07,4.65,9.55,0.34,7.89,74.13,3.357370599300157,8.250305220884885,3.410269386330962,95.0,Satisfactory
Bhopal,10-05-2020,14.74,46.8,1.02,7.37,4.84,12.12,0.34,8.2,82.56,5.155608460628472,4.552978869246956,1.0708133881133732,99.0,Satisfactory
Bhopal,11-05-2020,9.48,36.92,0.7,8.68,5.18,14.69,0.28,8.87,99.3,6.083422173196271,3.3490932093291548,-0.670794539,127.0,Moderate
Bhopal,12-05-2020,24.64,63.97,1.01,11.92,7.17,15.3,0.49,14.95,84.88,4.69409377037224,6.31680613930096,0.970340923029848,109.0,Moderate
Bhopal,13-05-2020,24.57,65.88,1.26,12.17,7.58,14.51,0.48,13.84,87.38,4.84709935471964,6.222587341676448,1.0009116583633588,116.0,Moderate
Bhopal,14-05-2020,21.91,56.23,1.51,13.25,8.37,17.97,0.44,14.9,82.98,4.773899617867568,5.6488760543261165,0.1675051863286034,107.0,Moderate
Bhopal,15-05-2020,26.18,70.96,1.36,13.19,8.2,16.36,0.47,20.6,80.83,4.304773164693747,7.242290975201838,1.0246959311640818,110.0,Moderate
Bhopal,16-05-2020,24.81,68.94,1.26,12.37,7.69,14.69,0.46,12.43,85.94,4.667406114856665,6.380158045034069,1.1380751115647532,112.0,Moderate
Bhopal,17-05-2020,19.6,66.04,1.06,9.67,6.09,15.0,0.37,7.47,89.45,4.936427498245409,5.3279681812522295,0.7067122562738364,117.0,Moderate
Bhopal,18-05-2020,23.88,73.13,0.8,9.83,5.88,13.96,0.46,8.42,72.55,4.151744142232537,6.185054772748277,1.866843256455471,98.0,Satisfactory
Bhopal,19-05-2020,20.12,99.16,2.6,9.55,7.28,9.94,0.38,8.06,87.72,4.144671897321046,7.765135202759831,2.6181339688876517,128.0,Moderate
Bhopal,20-05-2020,16.4,105.71,1.05,10.15,6.34,7.75,0.36,14.42,89.05,3.4996748446660337,9.863762315578716,3.4174384262560444,115.0,Moderate
Bhopal,21-05-2020,22.62,90.6,1.18,9.55,6.09,9.79,0.45,20.3,103.85,4.590594569697829,8.842261957203464,2.142218316579545,135.0,Moderate
Bhopal,22-05-2020,25.27,90.14,2.03,8.39,5.99,9.36,0.38,13.3,76.7,3.615695582109838,8.524180106756084,3.422693719889203,92.0,Satisfactory
Bhopal,23-05-2020,20.18,62.33,1.0,5.42,3.76,8.61,0.32,11.52,69.56,4.404005845382986,5.965904468419833,2.7294461397808942,89.0,Satisfactory
Bhopal,24-05-2020,18.29,44.35,0.93,4.25,3.05,7.82,0.27,9.01,58.9,4.578567071668384,4.609988413231744,2.7598003175877768,71.0,Satisfactory
Bhopal,25-05-2020,17.38,38.97,0.96,4.44,3.23,7.94,0.3,13.03,40.33,4.107209970454641,4.621799559973072,3.1277739939706835,56.0,Satisfactory
Bhopal,26-05-2020,14.9,62.85,1.02,4.83,3.48,7.61,0.28,11.31,57.61,3.977084173720976,6.020181177307968,3.179498346113739,80.0,Satisfactory
Bhopal,27-05-2020,20.03,121.91,1.16,5.98,4.16,9.85,0.32,13.42,69.97,2.422670141247273,10.296825260927452,4.168953614731512,98.0,Satisfactory
Bhopal,28-05-2020,17.85,114.83,1.14,5.46,3.91,10.6,0.3,12.38,71.28,2.910137882759232,9.098976378841716,3.4717196491167077,111.0,Moderate
Bhopal,29-05-2020,19.7,111.09,1.15,5.82,4.1,12.14,0.33,13.02,45.17,2.6312342275482683,7.829291897001747,3.4459370379072305,110.0,Moderate
Bhopal,30-05-2020,21.88,154.8,1.21,5.49,3.99,11.91,0.33,8.67,57.96,1.5349688253638298,10.835081703836895,4.599163215548201,116.0,Moderate
Bhopal,31-05-2020,29.45,134.89,1.05,6.19,4.21,12.83,0.4,5.72,47.8,2.610662689794152,7.741631002422061,3.69404572906958,134.0,Moderate
Bhopal,01-06-2020,21.03,96.44,0.59,6.88,4.14,11.5,0.41,7.93,42.81,3.4120810695742945,5.846513545455569,2.9795706844160854,120.0,Moderate
Bhopal,02-06-2020,16.93,65.39,0.96,6.58,4.36,12.08,0.39,11.66,35.03,3.623173077567947,4.889026249102432,2.562579988042735,89.0,Satisfactory
Bhopal,03-06-2020,17.26,46.43,1.24,7.38,5.03,12.48,0.42,10.4,43.81,3.9270111432381727,4.718161045327648,2.2976832569768684,64.0,Satisfactory
Bhopal,04-06-2020,7.93,13.16,1.66,9.12,6.2,17.92,0.43,16.54,55.45,5.002454396858194,2.833892621984264,-0.310894557,75.0,Satisfactory
Bhopal,05-06-2020,13.61,35.54,1.57,9.09,6.19,15.93,0.44,15.65,47.51,4.193921334333843,4.3563868910532735,1.0693470762068935,70.0,Satisfactory
Bhopal,06-06-2020,19.53,49.9,2.01,11.56,7.87,16.63,0.43,13.32,42.73,3.6721984888594,5.147511333783449,1.5620874572738228,66.0,Satisfactory
Bhopal,07-06-2020,14.54,42.14,1.66,9.51,6.48,17.14,0.42,12.11,45.73,4.148260094993899,3.9610034508261336,0.8747586033504855,78.0,Satisfactory
Bhopal,08-06-2020,12.75,43.49,1.63,9.41,6.42,15.18,0.43,12.78,49.62,4.119625615630992,4.572292127080671,1.2859038539360492,76.0,Satisfactory
Bhopal,09-06-2020,15.77,50.01,1.59,9.24,6.29,14.8,0.52,15.7,53.27,3.8880966745329006,5.688615968398718,1.709784349113277,73.0,Satisfactory
Bhopal,10-06-2020,15.42,53.78,1.65,12.02,7.82,17.39,0.52,11.13,46.84,3.541285077952508,5.459386082882441,1.430225510877456,68.0,Satisfactory
Bhopal,11-06-2020,20.25,65.16,1.94,14.5,9.38,17.99,0.63,22.7,31.68,2.6964554370784795,7.30999056186908,2.096623367224252,65.0,Satisfactory
Bhopal,12-06-2020,24.26,67.49,1.49,12.35,7.87,19.28,0.65,9.76,53.91,3.5058270930214874,5.957848535279478,1.3856300398595445,79.0,Satisfactory
Bhopal,13-06-2020,21.85,49.55,1.79,13.89,8.95,19.94,0.71,7.46,37.84,3.627102235401491,4.421539339441263,1.1259152920545783,67.0,Satisfactory
Bhopal,14-06-2020,20.64,42.36,1.3,9.29,6.08,21.49,0.58,9.63,40.36,3.869932338473688,3.603262946041824,0.4988077050213717,67.0,Satisfactory
Bhopal,15-06-2020,12.16,29.73,1.12,10.12,6.29,18.88,0.59,8.15,75.59,5.050789345628647,3.62899699384052,-0.292994754,84.0,Satisfactory
Bhopal,16-06-2020,14.33,34.91,3.65,12.29,9.58,17.27,0.49,8.8,80.5,5.18206634786305,4.156871441230191,-0.010333758,90.0,Satisfactory
Bhopal,17-06-2020,15.38,45.42,3.9,13.45,10.42,16.9,0.46,20.16,79.64,4.556789430369757,6.3743822112503175,0.491218040353357,87.0,Satisfactory
Bhopal,18-06-2020,15.62,48.76,4.17,15.27,11.6,15.78,0.58,10.84,77.57,4.568009982274128,5.911703052665345,0.9101207920506118,86.0,Satisfactory
Bhopal,19-06-2020,16.08,48.35,5.38,19.92,15.06,13.28,0.94,12.91,66.66,4.28831109854849,6.854103733665808,1.9077767059159445,81.0,Satisfactory
Bhopal,20-06-2020,17.49,49.39,2.22,9.81,7.11,17.78,0.87,12.01,54.27,3.882146750186988,5.4528152690972185,1.4011294652443964,72.0,Satisfactory
Bhopal,21-06-2020,20.94,66.39,1.48,9.01,6.08,27.57,0.47,10.21,41.3,2.7331855440797543,5.220003976673807,0.1113856306118381,59.0,Satisfactory
Bhopal,22-06-2020,19.17,55.27,2.04,11.02,7.6,17.01,0.54,10.56,47.58,3.596376356921657,5.444687355787899,1.6543998823415182,67.0,Satisfactory
Bhopal,23-06-2020,15.56,39.65,1.9,9.46,6.66,16.08,0.55,10.78,40.8,3.7136382548305615,4.688818644502761,1.7149708029140145,52.0,Satisfactory
Bhopal,24-06-2020,14.49,40.62,2.59,11.66,8.41,14.6,0.56,9.29,54.42,4.142623554299969,4.956397243525362,1.5994505508128751,64.0,Satisfactory
Bhopal,25-06-2020,19.66,51.12,2.33,10.96,7.81,14.01,0.62,8.9,38.72,3.5001157894869737,5.401250623915001,2.551189576003232,55.0,Satisfactory
Bhopal,26-06-2020,16.85,40.64,2.56,12.46,8.79,15.39,0.64,15.41,33.59,3.6606205756086014,5.0424029201907565,1.8989298166323985,60.0,Satisfactory
Bhopal,27-06-2020,11.04,26.77,2.08,7.55,5.8,12.86,0.48,9.48,51.27,4.647642171622644,3.5297808050340898,1.4460873932964022,66.0,Satisfactory
Bhopal,28-06-2020,13.58,37.76,1.79,5.54,4.49,12.56,0.41,12.83,48.24,4.02779774460913,4.786942338072183,2.125251375752026,55.0,Satisfactory
Bhopal,29-06-2020,14.68,43.1,1.94,8.22,6.04,12.8,0.46,13.28,48.45,3.8340940749979966,5.437210460068711,2.24553650790404,56.0,Satisfactory
Bhopal,30-06-2020,14.48,46.7,2.02,9.17,6.62,11.19,0.5,12.78,50.01,3.8232956214616207,5.845925616324308,2.616209293034622,59.0,Satisfactory
Bhopal,01-07-2020,14.0,30.0,1.1,5.12,3.62,8.05,0.35,12.45,48.77,4.722273572434507,3.85277475830038,2.4445776305023816,69.0,Satisfactory
Brajrajnagar,07-12-2017,171.38,311.68,40.20172170737937,41.07,58.68052597087178,7.78,3.26,5.83,4.69,0.0,11.164545892946006,10.414736024821408,334.7008534391323,5
Brajrajnagar,08-12-2017,126.67,192.81,23.793799468960163,20.16,38.53215498441583,7.97,2.94,5.43,10.51,0.0,0.5193606628499894,5.11332383656657,304.0,Very Poor
Brajrajnagar,09-12-2017,105.11,154.39,20.358900112192256,18.4,35.85792332173292,8.15,2.83,5.1,10.33,0.0,-2.111060036,3.43305472827682,291.0,Poor
Brajrajnagar,10-12-2017,65.25,99.73,15.350868884482368,15.21,27.76841062059735,7.9,2.74,4.75,8.37,0.0,-0.630916191,3.5782796283086693,189.0,Moderate
Brajrajnagar,13-12-2017,153.61,227.43,24.96276284100945,18.47,37.73572143423005,8.9,2.78,7.84,16.28,0.0,2.0883952290086567,6.059341540096769,320.0,Very Poor
Brajrajnagar,14-12-2017,129.38,199.46,23.819189659905952,17.77,37.89191649098248,9.13,2.76,6.52,7.1,0.0,-0.201207776,4.703708464633038,319.0,Very Poor
Brajrajnagar,15-12-2017,115.35,178.56,21.92471719347516,16.99,36.06708881921846,8.88,2.7,6.04,7.03,0.0,-0.960841584,4.119618276124626,302.0,Very Poor
Brajrajnagar,16-12-2017,102.0,165.18,20.341184441447417,15.96,33.24711740653146,8.54,2.58,5.74,7.0,0.0,0.0056769028483611,4.371710655019296,267.0,Poor
Brajrajnagar,17-12-2017,76.19,128.13,18.02057885731141,17.33,30.025163076194357,8.03,2.45,5.51,7.53,0.0,1.6221012924628333,4.645109496657096,191.0,Moderate
Brajrajnagar,18-12-2017,72.55,124.51,19.08673059163249,20.44,30.086827473387707,7.18,2.5,5.91,7.15,0.0,4.841379418429888,6.202730801170564,138.0,Moderate
Brajrajnagar,19-12-2017,70.49,118.77,0.03,12.24,0.06,6.96,2.78,4.29,6.41,0.0,2.8900107816902203,6.097529554292897,155.0,Moderate
Brajrajnagar,02-02-2018,131.83,276.46,23.92,32.15,56.08,8.92,4.72,12.65,18.97,2.551276076308267,16.249275740117174,9.90735247922219,308.0,Very Poor
Brajrajnagar,03-02-2018,106.75,216.39,22.39,28.58,50.97,8.84,4.7,11.73,18.93,3.635717952268629,12.916231227138248,8.307887427899388,282.0,Poor
Brajrajnagar,04-02-2018,114.74,223.01,16.23,31.88,48.11,9.16,4.69,11.49,18.67,3.4400417498169764,13.363634547181242,8.274292952211614,285.0,Poor
Brajrajnagar,05-02-2018,129.1,262.29,20.17,34.18,54.35,9.48,4.64,10.65,12.73,2.015540695134537,16.53817383005765,10.007668184005174,267.0,Poor
Brajrajnagar,06-02-2018,138.58,268.78,17.67,30.14,47.81,10.17,4.71,10.92,15.47,2.8062543040451877,14.769461951545114,9.484203087183296,310.0,Very Poor
Brajrajnagar,07-02-2018,122.68,226.39,19.58,28.96,48.53,10.63,4.71,10.49,10.78,4.07115025666645,11.337699447206775,7.851380226498444,316.0,Very Poor
Brajrajnagar,08-02-2018,141.36,263.44,19.74,30.06,49.79,10.27,4.48,11.55,15.09,2.919752063216646,14.484686238417208,9.392959915519754,300.0,Poor
Brajrajnagar,09-02-2018,107.02,206.24,16.15,27.87,44.01,9.86,4.48,10.8,17.8,4.345909515332825,10.58474748267462,7.0516707952631545,307.0,Very Poor
Brajrajnagar,10-02-2018,76.89,148.86,11.18,22.86,34.03,9.6,4.14,8.26,13.14,3.152470983460744,10.90386967567617,7.352375045730838,179.0,Moderate
Brajrajnagar,11-02-2018,75.71,145.18,8.62,25.21,33.81,9.13,4.1,9.56,13.63,2.7992677002068387,11.832671168872032,7.533082119146734,160.0,Moderate
Brajrajnagar,12-02-2018,64.48,106.39,9.44,18.72,28.16,9.61,4.01,8.13,12.38,3.710208223910023,8.775792589253088,6.567366723303428,145.0,Moderate
Brajrajnagar,13-02-2018,38.64,84.51,7.69,16.69,24.37,8.96,3.89,7.21,13.41,3.587315073139883,8.252386138960368,5.991253776697654,125.0,Moderate
Brajrajnagar,14-02-2018,32.99,62.38,7.35,19.27,26.62,8.42,3.59,9.2,13.92,4.228402967970438,6.987037978267615,4.997242656504593,124.0,Moderate
Brajrajnagar,15-02-2018,74.1,135.13,12.72,22.3,35.01,8.89,3.62,8.3,13.72,2.693270578605053,11.507038482963663,7.688307588180718,127.0,Moderate
Brajrajnagar,16-02-2018,76.03,158.72,11.93,25.89,37.8,8.62,3.63,8.64,14.53,0.0,11.649779277662065,7.614291529806508,133.0,Moderate
Brajrajnagar,17-02-2018,84.71,191.72,22.42,24.54,46.95,9.2,3.7,7.61,9.66,0.0,10.802836751925485,7.697350316727782,191.0,Moderate
Brajrajnagar,18-02-2018,109.21,276.97,17.5,28.46,45.95,8.62,3.81,13.52,13.3,0.0,20.199058876082884,11.38412773457632,196.0,Moderate
Brajrajnagar,19-02-2018,133.97,296.79,19.16,27.13,46.29,9.47,3.96,12.02,16.2,0.0,14.74600928273929,9.555232559251987,303.0,Very Poor
Brajrajnagar,20-02-2018,109.11,228.41,19.64,27.57,47.19,10.31,3.95,10.01,11.94,0.09,8.225574805864593,6.396597529644943,302.0,Very Poor
Brajrajnagar,21-02-2018,82.44,182.86,17.86,23.06,40.92,10.98,3.84,10.91,10.93,0.01,9.080208920297553,6.513911456235325,214.0,Poor
Brajrajnagar,22-02-2018,88.45,214.45,19.2,30.18,49.38,10.39,3.86,20.18,15.95,0.0,16.594923745038827,8.778881931031147,176.0,Moderate
Brajrajnagar,23-02-2018,132.04,277.7,21.4,31.75,53.14,11.25,4.06,19.71,15.9,64.58,75.92532637523686,29.595681966552227,265.0,Poor
Brajrajnagar,24-02-2018,111.8,247.37,24.81,28.76,53.56,11.9,4.09,18.65,18.07,14.79,25.166817091960915,11.658681222612891,300.0,Poor
Brajrajnagar,25-02-2018,113.7,237.12,23.98,26.52,50.49,12.22,4.03,16.0,15.44,1.31,11.898484431999004,7.480854635249726,282.0,Poor
Brajrajnagar,26-02-2018,74.27,154.49,17.48,22.86,40.33,11.48,3.75,14.98,10.83,1.29,9.699164742926593,6.315305948085857,184.0,Moderate
Brajrajnagar,27-02-2018,66.41,152.61,24.58,23.43,48.0,12.9,3.88,15.16,11.3,1.87,10.925245696228204,6.457967061006375,175.0,Moderate
Brajrajnagar,28-02-2018,79.47,175.17,15.04,22.68,37.71,12.43,3.86,15.25,10.51,0.0,13.9087157407427,8.184973490085603,129.0,Moderate
Brajrajnagar,01-03-2018,97.62,216.82,22.92,24.04,46.95,13.25,4.04,15.44,10.33,0.0,13.919272698502674,8.383762783976058,194.0,Moderate
Brajrajnagar,02-03-2018,107.49,202.08,13.26,22.46,35.7,13.3,4.29,17.98,18.73,0.0,9.537506465263736,6.461577879963607,249.0,Poor
Brajrajnagar,03-03-2018,138.61,270.48,14.1,23.64,37.73,12.69,4.45,17.19,15.51,0.12,12.911091836534167,8.604367253048235,298.0,Poor
Brajrajnagar,04-03-2018,138.76,280.15,16.66,27.96,44.61,11.49,4.34,17.91,18.27,0.0,13.523090177415586,8.56362222590332,312.0,Very Poor
Brajrajnagar,05-03-2018,105.42,225.99,14.61,23.25,37.84,11.05,4.2,16.3,12.29,0.19,8.362245519353449,6.286760815385293,312.0,Very Poor
Brajrajnagar,06-03-2018,107.43,198.72,15.06,29.19,44.26,10.97,3.97,16.42,13.16,0.05,11.736474887850529,7.428230364199384,208.0,Poor
Brajrajnagar,07-03-2018,101.91,195.56,12.18,26.95,39.12,10.54,4.02,16.17,15.68,0.0,9.586711110692184,6.5108603158404,241.0,Poor
Brajrajnagar,08-03-2018,74.6,138.09,9.54,23.63,33.16,9.71,3.96,15.13,14.92,0.0,4.291191670049445,4.162642816212808,238.0,Poor
Brajrajnagar,09-03-2018,101.02,194.6,13.89,27.3,41.21,9.57,3.9,15.67,15.6,0.0,15.61175592872171,9.331630484998572,135.0,Moderate
Brajrajnagar,10-03-2018,111.29,226.09,18.89,29.92,48.81,9.98,4.26,16.68,17.43,0.0,9.529992545356093,6.521406564615591,301.0,Very Poor
Brajrajnagar,11-03-2018,191.33,318.98,18.17,31.32,49.48,10.58,4.53,17.73,16.97,0.0,15.68088544075152,10.744696510939823,316.0,Very Poor
Brajrajnagar,12-03-2018,175.92,332.84,21.29,34.54,55.81,10.63,4.45,17.75,18.33,0.0,15.791688082331715,9.99148875900172,355.0,Very Poor
Brajrajnagar,13-03-2018,142.27,252.49,17.11,33.82,50.91,9.8,4.36,17.18,17.68,0.0,10.252576491999406,7.207014431790812,325.0,Very Poor
Brajrajnagar,14-03-2018,165.82,294.65,16.34,34.85,51.19,9.69,4.43,18.57,22.26,0.0,14.271165899894529,9.143020466833969,325.0,Very Poor
Brajrajnagar,15-03-2018,165.11,294.93,18.16,36.86,55.0,10.56,4.6,18.19,15.22,0.05,13.551245633288987,8.7791156462621,341.0,Very Poor
Brajrajnagar,16-03-2018,70.35,98.68,17.6,28.08,45.66,11.91,4.06,16.1,7.82,0.0,0.0583214330038801,1.9662723686503163,245.0,Poor
Brajrajnagar,17-03-2018,84.67,156.42,22.87,20.09,42.94,11.94,3.93,15.71,14.21,0.0,10.253361988851292,7.151519623932046,149.0,Moderate
Brajrajnagar,18-03-2018,98.35,205.38,22.13,22.01,44.13,11.1,4.02,15.03,13.23,0.0,11.196388473267042,7.709415756790982,217.0,Poor
Brajrajnagar,19-03-2018,84.18,185.76,9.35,25.52,34.87,9.49,3.91,14.55,16.45,0.0,11.680559652963144,7.282276860010361,195.0,Moderate
Brajrajnagar,20-03-2018,123.81,273.73,12.99,31.84,44.82,9.25,4.07,15.87,17.03,0.0,17.940042148042085,10.182111225065594,237.0,Poor
Brajrajnagar,21-03-2018,142.71,264.81,18.82,35.15,53.94,10.39,4.44,17.09,9.57,0.0,11.75892478692273,7.8942780573941,321.0,Very Poor
Brajrajnagar,22-03-2018,81.95,150.97,11.18,27.66,38.83,10.33,3.99,15.48,15.65,0.0,5.533370589478487,4.393119460001497,243.0,Poor
Brajrajnagar,23-03-2018,109.51,211.11,20.48,30.11,50.59,10.07,4.17,15.2,14.9,0.0,10.84677216555795,7.260087142444501,246.0,Poor
Brajrajnagar,24-03-2018,104.98,206.05,20.67,29.53,50.16,9.65,4.17,14.84,14.63,0.0,10.343503063343256,7.091681627799099,247.0,Poor
Brajrajnagar,25-03-2018,112.66,234.69,12.99,29.35,42.32,9.72,4.14,14.75,16.8,0.0,14.14872861140762,8.630922485403854,232.0,Poor
Brajrajnagar,26-03-2018,102.38,241.51,13.95,31.82,45.76,9.11,4.19,15.85,20.36,0.0,13.567486088491496,7.813919175920516,272.0,Poor
Brajrajnagar,27-03-2018,138.98,296.39,13.65,33.92,47.54,10.59,4.62,16.99,22.25,0.0,17.32232043092712,9.768762241462875,296.0,Poor
Brajrajnagar,28-03-2018,190.61,284.15,13.62,34.86,48.47,11.78,4.49,19.25,23.54,0.0,11.635438789258906,8.265284062525863,334.0,Very Poor
Brajrajnagar,29-03-2018,170.06,326.35,17.53,35.24,52.73,11.13,4.61,20.89,16.73,0.0,17.11879293011273,10.194310790211563,337.0,Very Poor
Brajrajnagar,30-03-2018,152.57,316.75,19.68,37.39,57.05,11.23,4.77,20.84,16.11,0.2,16.938336587475693,9.570219533810915,345.0,Very Poor
Brajrajnagar,31-03-2018,110.16,246.8,18.87,27.23,46.1,11.29,4.42,18.2,18.2,0.0,12.8673798145905,7.825236957492486,284.0,Poor
Brajrajnagar,01-04-2018,59.95,155.03,11.13,18.43,29.54,10.25,4.08,16.48,16.94,0.0,8.162282533332032,5.689337663876516,210.0,Poor
Brajrajnagar,02-04-2018,60.56,99.16,7.48,19.97,27.45,10.02,3.92,15.79,16.75,0.0,7.087491917596921,5.38433477301527,125.0,Moderate
Brajrajnagar,03-04-2018,82.22,157.33,10.59,20.98,31.56,10.55,4.01,16.16,18.95,0.0,12.15278352963468,7.729027963037259,133.0,Moderate
Brajrajnagar,04-04-2018,60.63,123.03,10.35,20.27,30.6,10.33,4.0,15.32,13.01,0.0,6.312398219045038,5.026833576308851,180.0,Moderate
Brajrajnagar,05-04-2018,62.08,131.56,12.65,19.46,32.1,10.25,3.83,14.87,20.89,0.0,10.262212656442408,6.65047427419572,124.0,Moderate
Brajrajnagar,06-04-2018,53.48,118.71,8.46,18.32,26.77,9.16,3.72,14.75,23.32,0.0,9.262322922202316,6.151202825633939,123.0,Moderate
Brajrajnagar,07-04-2018,47.96,84.93,6.93,15.99,22.92,8.52,3.55,13.86,20.06,0.0,5.382298760129114,4.829330937550401,121.0,Moderate
Brajrajnagar,08-04-2018,65.81,107.11,7.22,17.02,24.24,7.77,3.51,14.64,20.7,0.0,7.25065168794532,6.000473532847849,120.0,Moderate
Brajrajnagar,09-04-2018,48.4,101.29,9.78,15.68,25.46,8.42,3.55,13.96,19.92,0.0,6.158430110502998,5.185303828328002,136.0,Moderate
Brajrajnagar,10-04-2018,51.76,106.64,6.1,15.28,21.38,7.86,3.43,13.32,20.56,0.0,7.50783181663134,5.886640232969906,118.0,Moderate
Brajrajnagar,11-04-2018,62.35,133.3,6.42,19.07,25.47,7.31,3.52,13.43,21.43,0.0,10.267111454878094,7.022802633108891,122.0,Moderate
Brajrajnagar,12-04-2018,53.98,119.41,7.62,17.65,25.26,7.61,3.42,13.44,17.38,0.0,8.185088685243617,6.120813536370874,131.0,Moderate
Brajrajnagar,13-04-2018,66.41,148.03,7.22,19.7,26.9,8.06,3.38,13.28,13.64,0.0,11.477388323935171,7.606806930928752,119.0,Moderate
Brajrajnagar,14-04-2018,72.11,171.44,8.44,17.41,25.85,8.97,3.43,13.1,20.82,0.0,10.925636363345744,7.266896878938852,165.0,Moderate
Brajrajnagar,15-04-2018,59.53,134.21,6.27,17.68,23.92,9.01,3.37,13.05,20.1,0.0,9.098472226224684,6.260761301403816,137.0,Moderate
Brajrajnagar,16-04-2018,66.7,157.14,6.29,21.15,27.44,8.93,3.35,13.8,23.5,0.0,12.334225649080627,7.3412193199848,128.0,Moderate
Brajrajnagar,17-04-2018,71.55,160.58,6.62,18.11,24.71,9.42,3.5,13.34,22.42,0.0,10.207580004901018,6.792617784391542,162.0,Moderate
Brajrajnagar,18-04-2018,63.99,129.83,21.34,21.17,42.5,9.26,3.47,12.91,12.92,0.0,9.361380797260306,6.694199462297769,120.0,Moderate
Brajrajnagar,19-04-2018,90.1,217.95,33.86,20.64,54.51,9.26,3.55,13.04,12.41,0.0,15.097006672203396,9.758595251883296,160.0,Moderate
Brajrajnagar,20-04-2018,80.52,177.28,26.01,18.25,44.24,10.35,3.59,13.34,24.14,0.19,7.659314664025928,5.946639618734542,226.0,Poor
Brajrajnagar,21-04-2018,59.15,141.27,5.1,19.72,24.81,9.72,3.28,13.13,23.52,0.0,11.085065112544989,6.649040607409472,120.0,Moderate
Brajrajnagar,22-04-2018,84.31,199.05,11.81,23.6,35.41,10.58,3.71,13.85,13.79,0.0,14.323962294297887,8.46220809169436,162.0,Moderate
Brajrajnagar,23-04-2018,63.4,162.61,11.46,19.53,30.97,10.0,3.34,12.87,15.67,0.0,10.966799460275617,6.925151188069952,152.0,Moderate
Brajrajnagar,24-04-2018,66.68,157.02,7.13,21.6,28.73,9.78,3.24,13.7,18.19,0.0,11.847650870933592,7.079016979851575,131.0,Moderate
Brajrajnagar,25-04-2018,84.36,203.02,10.37,23.62,33.99,9.89,3.38,13.78,21.32,0.0,15.365676277066427,8.682327761010344,149.0,Moderate
Brajrajnagar,26-04-2018,84.04,227.33,14.05,22.36,36.4,10.04,3.56,14.15,28.11,0.27,13.38749366326833,7.616673707160998,235.0,Poor
Brajrajnagar,27-04-2018,70.22,169.4,5.74,21.61,27.35,9.27,3.3,14.21,26.7,0.31,12.843073308567265,7.330754319877538,146.0,Moderate
Brajrajnagar,28-04-2018,43.2,115.78,4.69,14.32,19.0,8.81,3.23,13.55,29.9,0.16,8.5107528336563,5.5904489530391,125.0,Moderate
Brajrajnagar,29-04-2018,27.32,88.77,9.05,14.05,22.91,12.42,3.38,13.08,30.29,0.24,6.708024601866997,4.065679679056588,116.0,Moderate
Brajrajnagar,01-05-2018,49.8,95.59,8.23,14.82,23.04,14.5,3.54,13.66,12.87,0.0,5.92833961334194,4.393799617201985,118.0,Moderate
Brajrajnagar,02-05-2018,30.34,71.62,8.09,15.32,23.4,13.56,3.35,13.32,30.1,0.0,4.536074406049863,2.9581839940702066,117.0,Moderate
Brajrajnagar,03-05-2018,40.96,79.29,5.55,15.28,20.84,11.3,3.13,12.72,20.38,0.0,4.591506813868646,3.8022255598994015,115.0,Moderate
Brajrajnagar,04-05-2018,56.56,126.57,11.32,17.87,29.18,9.88,3.25,12.74,26.05,0.0,9.28227448889256,6.04299517800692,119.0,Moderate
Brajrajnagar,05-05-2018,64.78,159.85,6.57,21.58,28.14,9.21,3.32,12.87,26.57,0.0,12.895674096314243,7.392546109051775,124.0,Moderate
Brajrajnagar,06-05-2018,67.12,167.38,5.2,21.61,26.82,8.49,3.28,12.88,29.03,0.0,13.10440151356451,7.5155347170364575,134.0,Moderate
Brajrajnagar,07-05-2018,66.6,147.27,4.05,18.02,22.09,7.6,3.19,13.14,33.22,0.0,10.362640524943057,6.676341836426751,139.0,Moderate
Brajrajnagar,08-05-2018,80.49,170.83,6.43,20.22,25.71,7.85,3.3,13.48,27.09,0.0,9.912595498392829,6.791937795740559,182.0,Moderate
Brajrajnagar,09-05-2018,92.4,232.53,8.21,22.49,24.53,7.61,2.7,13.12,24.27,0.0,17.645018624388396,10.378346647449254,141.0,Moderate
Brajrajnagar,10-05-2018,65.29,159.02,5.4,18.31,23.7,10.42,3.3,13.13,31.11,0.0,10.67731950519438,6.333647909846231,155.0,Moderate
